时间,设备名称,片上时间(),加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),电量(),信号(),版本号()
 11:31:10.985,WT5500002557_UDP, 2024-7-22 10:56:7.897, 0.008, 0.021, 0.995, 0.000, 0.000, 0.000, 1.230, -0.472, -115.450, -32.227, -16.113, -44.824, 36.1, 3.71, -79, 13011,
 11:31:11.001,WT5500002564_UDP, 2024-7-22 10:52:11.228, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.220, -30.372, -14.648, 24.512, -24.121, 37.7, 3.66, -74, 13011,
 11:31:11.084,WT5500002557_UDP, 2024-7-22 10:56:7.997, 0.008, 0.021, 0.995, 0.000, 0.000, 0.000, 1.230, -0.472, -115.450, -32.129, -16.016, -44.824, 36.1, 3.71, -74, 13011,
 11:31:11.100,WT5500002564_UDP, 2024-7-22 10:52:11.328, 0.004, 0.015, 0.989, 0.000, 0.000, 0.000, 0.807, -0.220, -30.372, -14.648, 24.414, -24.121, 37.7, 3.66, -74, 13011,
 11:31:11.185,WT5500002557_UDP, 2024-7-22 10:56:8.97, 0.009, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.467, -115.450, -32.227, -16.113, -44.824, 36.1, 3.71, -74, 13011,
 11:31:11.201,WT5500002564_UDP, 2024-7-22 10:52:11.428, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.220, -30.372, -14.648, 24.414, -24.121, 37.7, 3.66, -74, 13011,
 11:31:11.284,WT5500002557_UDP, 2024-7-22 10:56:8.197, 0.008, 0.022, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.455, -32.227, -16.113, -44.824, 36.2, 3.71, -74, 13011,
 11:31:11.302,WT5500002564_UDP, 2024-7-22 10:52:11.528, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.220, -30.377, -14.551, 24.414, -24.121, 37.7, 3.66, -74, 13011,
 11:31:11.384,WT5500002557_UDP, 2024-7-22 10:56:8.297, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.455, -32.129, -16.113, -44.824, 36.1, 3.71, -74, 13011,
 11:31:11.402,WT5500002564_UDP, 2024-7-22 10:52:11.628, 0.005, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.220, -30.372, -14.551, 24.316, -24.023, 37.6, 3.66, -74, 13011,
 11:31:11.486,WT5500002557_UDP, 2024-7-22 10:56:8.397, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.455, -32.227, -16.113, -44.922, 36.1, 3.71, -74, 13011,
 11:31:11.502,WT5500002564_UDP, 2024-7-22 10:52:11.728, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.377, -14.648, 24.316, -24.023, 37.7, 3.66, -74, 13011,
 11:31:11.586,WT5500002557_UDP, 2024-7-22 10:56:8.497, 0.008, 0.021, 0.998, 0.000, 0.000, 0.000, 1.230, -0.472, -115.450, -32.129, -16.211, -45.020, 36.1, 3.71, -74, 13011,
 11:31:11.600,WT5500002564_UDP, 2024-7-22 10:52:11.828, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.220, -30.383, -14.648, 24.414, -24.121, 37.6, 3.66, -74, 13011,
 11:31:11.684,WT5500002557_UDP, 2024-7-22 10:56:8.597, 0.008, 0.022, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.461, -32.129, -16.113, -44.922, 36.1, 3.71, -74, 13011,
 11:31:11.701,WT5500002564_UDP, 2024-7-22 10:52:11.928, 0.003, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.388, -14.551, 24.512, -24.219, 37.7, 3.66, -74, 13011,
 11:31:11.785,WT5500002557_UDP, 2024-7-22 10:56:8.697, 0.008, 0.022, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.450, -32.227, -16.113, -44.922, 36.1, 3.71, -74, 13011,
 11:31:11.803,WT5500002564_UDP, 2024-7-22 10:52:12.28, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.388, -14.648, 24.414, -24.121, 37.6, 3.66, -74, 13011,
 11:31:11.884,WT5500002557_UDP, 2024-7-22 10:56:8.797, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.450, -32.227, -16.211, -44.824, 36.1, 3.71, -74, 13011,
 11:31:11.901,WT5500002564_UDP, 2024-7-22 10:52:12.128, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.383, -14.551, 24.414, -24.121, 37.6, 3.66, -74, 13011,
 11:31:11.986,WT5500002557_UDP, 2024-7-22 10:56:8.897, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.455, -32.129, -16.113, -44.922, 36.1, 3.71, -74, 13011,
 11:31:12.001,WT5500002564_UDP, 2024-7-22 10:52:12.228, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.377, -14.551, 24.512, -24.121, 37.6, 3.66, -74, 13011,
 11:31:12.085,WT5500002557_UDP, 2024-7-22 10:56:8.997, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.466, -32.031, -16.211, -44.922, 36.1, 3.71, -75, 13011,
 11:31:12.102,WT5500002564_UDP, 2024-7-22 10:52:12.328, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.383, -14.648, 24.316, -24.121, 37.7, 3.66, -74, 13011,
 11:31:12.184,WT5500002557_UDP, 2024-7-22 10:56:9.97, 0.008, 0.022, 0.995, 0.000, 0.000, 0.000, 1.230, -0.472, -115.466, -32.129, -16.016, -44.727, 36.1, 3.71, -75, 13011,
 11:31:12.201,WT5500002564_UDP, 2024-7-22 10:52:12.428, 0.004, 0.015, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.383, -14.551, 24.414, -24.023, 37.6, 3.66, -74, 13011,
 11:31:12.284,WT5500002557_UDP, 2024-7-22 10:56:9.197, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.461, -32.129, -16.016, -44.824, 36.1, 3.71, -75, 13011,
 11:31:12.300,WT5500002564_UDP, 2024-7-22 10:52:12.528, 0.003, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.220, -30.383, -14.648, 24.512, -24.023, 37.7, 3.66, -74, 13011,
 11:31:12.384,WT5500002557_UDP, 2024-7-22 10:56:9.297, 0.009, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.450, -32.227, -16.016, -44.922, 36.1, 3.71, -75, 13011,
 11:31:12.401,WT5500002564_UDP, 2024-7-22 10:52:12.628, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.383, -14.551, 24.316, -24.219, 37.6, 3.66, -74, 13011,
 11:31:12.485,WT5500002557_UDP, 2024-7-22 10:56:9.397, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.455, -32.227, -16.211, -44.922, 36.1, 3.71, -75, 13011,
 11:31:12.501,WT5500002564_UDP, 2024-7-22 10:52:12.728, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.383, -14.648, 24.414, -24.121, 37.7, 3.66, -74, 13011,
 11:31:12.584,WT5500002557_UDP, 2024-7-22 10:56:9.497, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.461, -32.129, -16.211, -44.922, 36.1, 3.71, -75, 13011,
 11:31:12.605,WT5500002564_UDP, 2024-7-22 10:52:12.828, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.383, -14.551, 24.414, -24.023, 37.6, 3.66, -74, 13011,
 11:31:12.686,WT5500002557_UDP, 2024-7-22 10:56:9.597, 0.009, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.466, -32.129, -16.113, -44.824, 36.1, 3.71, -75, 13011,
 11:31:12.710,WT5500002564_UDP, 2024-7-22 10:52:12.928, 0.004, 0.015, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.377, -14.648, 24.316, -24.023, 37.6, 3.66, -74, 13011,
 11:31:12.785,WT5500002557_UDP, 2024-7-22 10:56:9.697, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.466, -32.129, -16.113, -45.020, 36.1, 3.71, -75, 13011,
 11:31:12.801,WT5500002564_UDP, 2024-7-22 10:52:13.28, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.383, -14.551, 24.316, -24.121, 37.6, 3.66, -74, 13011,
 11:31:12.885,WT5500002557_UDP, 2024-7-22 10:56:9.797, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.472, -32.227, -16.211, -44.922, 36.1, 3.71, -75, 13011,
 11:31:12.900,WT5500002564_UDP, 2024-7-22 10:52:13.128, 0.003, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.383, -14.551, 24.414, -24.121, 37.6, 3.66, -74, 13011,
 11:31:12.985,WT5500002557_UDP, 2024-7-22 10:56:9.897, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.466, -32.129, -16.211, -44.824, 36.1, 3.71, -75, 13011,
 11:31:13.002,WT5500002564_UDP, 2024-7-22 10:52:13.228, 0.003, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.383, -14.648, 24.316, -24.121, 37.7, 3.66, -74, 13011,
 11:31:13.086,WT5500002557_UDP, 2024-7-22 10:56:9.997, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.466, -32.129, -16.113, -44.922, 36.1, 3.71, -77, 13011,
 11:31:13.101,WT5500002564_UDP, 2024-7-22 10:52:13.328, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.383, -14.648, 24.414, -24.023, 37.6, 3.66, -74, 13011,
 11:31:13.183,WT5500002557_UDP, 2024-7-22 10:56:10.97, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.461, -32.129, -16.113, -44.824, 36.1, 3.71, -77, 13011,
 11:31:13.202,WT5500002564_UDP, 2024-7-22 10:52:13.428, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.383, -14.551, 24.316, -24.023, 37.6, 3.66, -74, 13011,
 11:31:13.286,WT5500002557_UDP, 2024-7-22 10:56:10.197, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.461, -32.227, -16.113, -45.117, 36.1, 3.71, -77, 13011,
 11:31:13.301,WT5500002564_UDP, 2024-7-22 10:52:13.528, 0.003, 0.015, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.388, -14.648, 24.414, -24.121, 37.6, 3.66, -74, 13011,
 11:31:13.386,WT5500002557_UDP, 2024-7-22 10:56:10.297, 0.008, 0.022, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.466, -32.227, -16.309, -44.824, 36.2, 3.71, -77, 13011,
 11:31:13.401,WT5500002564_UDP, 2024-7-22 10:52:13.628, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.388, -14.648, 24.414, -24.023, 37.6, 3.66, -74, 13011,
 11:31:13.491,WT5500002557_UDP, 2024-7-22 10:56:10.397, 0.008, 0.022, 0.995, 0.000, 0.000, 0.000, 1.230, -0.472, -115.483, -32.129, -16.211, -44.727, 36.1, 3.71, -77, 13011,
 11:31:13.501,WT5500002564_UDP, 2024-7-22 10:52:13.728, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.383, -14.648, 24.316, -24.121, 37.6, 3.66, -74, 13011,
 11:31:13.590,WT5500002557_UDP, 2024-7-22 10:56:10.497, 0.008, 0.022, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.488, -32.227, -16.113, -44.824, 36.1, 3.71, -77, 13011,
 11:31:13.602,WT5500002564_UDP, 2024-7-22 10:52:13.828, 0.004, 0.015, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.383, -14.551, 24.316, -24.023, 37.6, 3.66, -74, 13011,
 11:31:13.684,WT5500002557_UDP, 2024-7-22 10:56:10.597, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.488, -32.129, -16.211, -44.727, 36.1, 3.71, -77, 13011,
 11:31:13.701,WT5500002564_UDP, 2024-7-22 10:52:13.928, 0.003, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.388, -14.551, 24.414, -24.023, 37.7, 3.66, -73, 13011,
 11:31:13.784,WT5500002557_UDP, 2024-7-22 10:56:10.697, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.488, -32.129, -16.016, -44.531, 36.1, 3.71, -77, 13011,
 11:31:13.802,WT5500002564_UDP, 2024-7-22 10:52:14.28, 0.003, 0.013, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.394, -14.453, 24.414, -24.023, 37.6, 3.66, -73, 13011,
 11:31:13.883,WT5500002557_UDP, 2024-7-22 10:56:10.797, 0.008, 0.021, 0.994, 0.000, 0.000, 0.000, 1.230, -0.472, -115.488, -32.129, -15.918, -45.020, 36.2, 3.71, -77, 13011,
 11:31:13.901,WT5500002564_UDP, 2024-7-22 10:52:14.128, 0.003, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.388, -14.551, 24.414, -24.121, 37.7, 3.66, -73, 13011,
 11:31:13.985,WT5500002557_UDP, 2024-7-22 10:56:10.897, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.483, -32.227, -16.113, -44.824, 36.1, 3.71, -77, 13011,
 11:31:14.006,WT5500002564_UDP, 2024-7-22 10:52:14.228, 0.004, 0.015, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.383, -14.453, 24.316, -24.023, 37.6, 3.66, -73, 13011,
 11:31:14.083,WT5500002557_UDP, 2024-7-22 10:56:10.997, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.483, -32.227, -16.113, -44.824, 36.2, 3.71, -77, 13011,
 11:31:14.099,WT5500002564_UDP, 2024-7-22 10:52:14.328, 0.003, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.388, -14.648, 24.414, -23.926, 37.7, 3.66, -73, 13011,
 11:31:14.186,WT5500002557_UDP, 2024-7-22 10:56:11.97, 0.008, 0.022, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.477, -32.227, -16.211, -44.727, 36.1, 3.71, -77, 13011,
 11:31:14.202,WT5500002564_UDP, 2024-7-22 10:52:14.428, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.388, -14.648, 24.414, -23.926, 37.7, 3.66, -73, 13011,
 11:31:14.283,WT5500002557_UDP, 2024-7-22 10:56:11.197, 0.008, 0.022, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.477, -32.129, -16.016, -44.629, 36.2, 3.71, -77, 13011,
 11:31:14.300,WT5500002564_UDP, 2024-7-22 10:52:14.528, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.388, -14.648, 24.512, -24.023, 37.6, 3.66, -73, 13011,
 11:31:14.384,WT5500002557_UDP, 2024-7-22 10:56:11.297, 0.008, 0.022, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.483, -32.129, -16.211, -44.824, 36.1, 3.71, -77, 13011,
 11:31:14.402,WT5500002564_UDP, 2024-7-22 10:52:14.628, 0.004, 0.014, 0.987, 0.000, 0.000, 0.000, 0.807, -0.225, -30.383, -14.551, 24.316, -24.023, 37.6, 3.66, -73, 13011,
 11:31:14.483,WT5500002557_UDP, 2024-7-22 10:56:11.397, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.483, -32.129, -16.211, -44.824, 36.1, 3.71, -77, 13011,
 11:31:14.501,WT5500002564_UDP, 2024-7-22 10:52:14.728, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.383, -14.551, 24.316, -24.121, 37.7, 3.66, -73, 13011,
 11:31:14.586,WT5500002557_UDP, 2024-7-22 10:56:11.497, 0.009, 0.022, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.477, -32.129, -16.016, -44.727, 36.1, 3.71, -77, 13011,
 11:31:14.601,WT5500002564_UDP, 2024-7-22 10:52:14.828, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.383, -14.648, 24.414, -24.023, 37.6, 3.66, -73, 13011,
 11:31:14.683,WT5500002557_UDP, 2024-7-22 10:56:11.597, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.472, -32.227, -16.016, -44.824, 36.1, 3.71, -77, 13011,
 11:31:14.701,WT5500002564_UDP, 2024-7-22 10:52:14.928, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.383, -14.551, 24.316, -24.023, 37.7, 3.66, -71, 13011,
 11:31:14.793,WT5500002557_UDP, 2024-7-22 10:56:11.697, 0.008, 0.022, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.472, -32.227, -16.309, -44.629, 36.2, 3.71, -77, 13011,
 11:31:14.802,WT5500002564_UDP, 2024-7-22 10:52:15.28, 0.004, 0.015, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.377, -14.648, 24.414, -24.023, 37.6, 3.66, -71, 13011,
 11:31:14.884,WT5500002557_UDP, 2024-7-22 10:56:11.797, 0.008, 0.021, 0.995, 0.000, 0.000, 0.000, 1.230, -0.472, -115.472, -32.227, -16.016, -44.727, 36.2, 3.71, -77, 13011,
 11:31:14.931,WT5500002564_UDP, 2024-7-22 10:52:15.128, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.388, -14.648, 24.316, -24.121, 37.6, 3.66, -71, 13011,
 11:31:14.984,WT5500002557_UDP, 2024-7-22 10:56:11.897, 0.008, 0.021, 0.995, 0.000, 0.000, 0.000, 1.230, -0.472, -115.483, -32.129, -16.113, -44.727, 36.1, 3.71, -77, 13011,
 11:31:15.017,WT5500002564_UDP, 2024-7-22 10:52:15.228, 0.003, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.383, -14.551, 24.414, -24.121, 37.6, 3.66, -71, 13011,
 11:31:15.086,WT5500002557_UDP, 2024-7-22 10:56:11.997, 0.008, 0.021, 0.995, 0.000, 0.000, 0.000, 1.230, -0.472, -115.483, -32.031, -16.113, -44.922, 36.1, 3.71, -77, 13011,
 11:31:15.100,WT5500002564_UDP, 2024-7-22 10:52:15.328, 0.005, 0.015, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.372, -14.551, 24.414, -24.023, 37.7, 3.66, -71, 13011,
 11:31:15.183,WT5500002557_UDP, 2024-7-22 10:56:12.97, 0.008, 0.021, 0.995, 0.000, 0.000, 0.000, 1.230, -0.472, -115.483, -32.129, -16.113, -44.922, 36.2, 3.71, -77, 13011,
 11:31:15.200,WT5500002564_UDP, 2024-7-22 10:52:15.428, 0.003, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.366, -14.551, 24.414, -24.023, 37.6, 3.66, -71, 13011,
 11:31:15.282,WT5500002557_UDP, 2024-7-22 10:56:12.197, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -115.483, -32.129, -16.113, -44.727, 36.1, 3.71, -77, 13011,
 11:31:15.301,WT5500002564_UDP, 2024-7-22 10:52:15.528, 0.003, 0.015, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.361, -14.648, 24.316, -24.121, 37.7, 3.66, -71, 13011,
 11:31:15.383,WT5500002557_UDP, 2024-7-22 10:56:12.297, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -115.483, -32.129, -16.113, -44.922, 36.1, 3.71, -77, 13011,
 11:31:15.409,WT5500002564_UDP, 2024-7-22 10:52:15.628, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.366, -14.648, 24.512, -24.023, 37.6, 3.66, -71, 13011,
 11:31:15.484,WT5500002557_UDP, 2024-7-22 10:56:12.397, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.236, -0.472, -115.477, -32.129, -16.113, -44.824, 36.2, 3.71, -77, 13011,
 11:31:15.500,WT5500002564_UDP, 2024-7-22 10:52:15.728, 0.004, 0.015, 0.988, 0.000, 0.000, 0.000, 0.807, -0.220, -30.366, -14.648, 24.414, -24.121, 37.6, 3.66, -71, 13011,
 11:31:15.584,WT5500002557_UDP, 2024-7-22 10:56:12.497, 0.009, 0.021, 0.997, 0.000, 0.000, 0.000, 1.236, -0.472, -115.483, -32.031, -16.211, -44.824, 36.2, 3.71, -77, 13011,
 11:31:15.601,WT5500002564_UDP, 2024-7-22 10:52:15.828, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.220, -30.366, -14.551, 24.512, -24.023, 37.6, 3.66, -71, 13011,
 11:31:15.687,WT5500002557_UDP, 2024-7-22 10:56:12.597, 0.009, 0.021, 0.997, 0.000, 0.000, 0.000, 1.236, -0.472, -115.494, -32.129, -16.211, -44.922, 36.2, 3.71, -77, 13011,
 11:31:15.700,WT5500002564_UDP, 2024-7-22 10:52:15.928, 0.003, 0.014, 0.987, 0.000, 0.000, 0.000, 0.807, -0.220, -30.361, -14.551, 24.414, -24.023, 37.7, 3.66, -72, 13011,
 11:31:15.783,WT5500002557_UDP, 2024-7-22 10:56:12.697, 0.009, 0.022, 0.997, 0.000, 0.000, 0.000, 1.236, -0.472, -115.505, -32.129, -16.309, -44.824, 36.1, 3.71, -77, 13011,
 11:31:15.808,WT5500002564_UDP, 2024-7-22 10:52:16.28, 0.004, 0.015, 0.987, 0.000, 0.000, 0.000, 0.807, -0.220, -30.355, -14.551, 24.414, -24.121, 37.7, 3.66, -72, 13011,
 11:31:15.883,WT5500002557_UDP, 2024-7-22 10:56:12.797, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.505, -32.129, -16.113, -44.922, 36.1, 3.71, -77, 13011,
 11:31:15.899,WT5500002564_UDP, 2024-7-22 10:52:16.128, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.220, -30.355, -14.648, 24.414, -24.121, 37.6, 3.66, -72, 13011,
 11:31:15.983,WT5500002557_UDP, 2024-7-22 10:56:12.897, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.499, -32.129, -16.113, -44.727, 36.2, 3.71, -77, 13011,
 11:31:16.000,WT5500002564_UDP, 2024-7-22 10:52:16.228, 0.003, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.220, -30.361, -14.551, 24.414, -24.023, 37.6, 3.66, -72, 13011,
 11:31:16.082,WT5500002557_UDP, 2024-7-22 10:56:12.997, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.236, -0.472, -115.499, -32.129, -16.016, -44.727, 36.1, 3.71, -79, 13011,
 11:31:16.099,WT5500002564_UDP, 2024-7-22 10:52:16.328, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.220, -30.355, -14.551, 24.316, -24.023, 37.7, 3.66, -72, 13011,
 11:31:16.183,WT5500002557_UDP, 2024-7-22 10:56:13.97, 0.009, 0.021, 0.998, 0.000, 0.000, 0.000, 1.236, -0.472, -115.494, -32.031, -16.016, -44.922, 36.2, 3.71, -79, 13011,
 11:31:16.199,WT5500002564_UDP, 2024-7-22 10:52:16.428, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.220, -30.361, -14.648, 24.414, -24.023, 37.7, 3.66, -72, 13011,
 11:31:16.285,WT5500002557_UDP, 2024-7-22 10:56:13.197, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.488, -32.129, -16.113, -44.727, 36.1, 3.71, -79, 13011,
 11:31:16.300,WT5500002564_UDP, 2024-7-22 10:52:16.528, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.220, -30.366, -14.648, 24.316, -24.219, 37.7, 3.66, -72, 13011,
 11:31:16.383,WT5500002557_UDP, 2024-7-22 10:56:13.297, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.230, -0.472, -115.499, -32.129, -16.406, -44.922, 36.1, 3.71, -79, 13011,
 11:31:16.399,WT5500002564_UDP, 2024-7-22 10:52:16.628, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.361, -14.551, 24.414, -24.121, 37.6, 3.66, -72, 13011,
 11:31:16.482,WT5500002557_UDP, 2024-7-22 10:56:13.397, 0.008, 0.021, 0.997, 0.000, 0.000, 0.000, 1.236, -0.472, -115.505, -32.129, -16.113, -44.824, 36.1, 3.71, -79, 13011,
 11:31:16.503,WT5500002564_UDP, 2024-7-22 10:52:16.728, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.361, -14.648, 24.414, -24.121, 37.6, 3.66, -72, 13011,
 11:31:16.582,WT5500002557_UDP, 2024-7-22 10:56:13.497, 0.008, 0.022, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.499, -32.129, -16.113, -44.922, 36.1, 3.71, -79, 13011,
 11:31:16.601,WT5500002564_UDP, 2024-7-22 10:52:16.828, 0.004, 0.014, 0.989, 0.000, 0.000, 0.000, 0.807, -0.225, -30.361, -14.551, 24.316, -24.219, 37.7, 3.66, -72, 13011,
 11:31:16.684,WT5500002557_UDP, 2024-7-22 10:56:13.597, 0.008, 0.021, 0.996, 0.000, 0.000, 0.000, 1.236, -0.472, -115.499, -32.227, -16.113, -45.020, 36.1, 3.71, -79, 13011,
 11:31:16.700,WT5500002564_UDP, 2024-7-22 10:52:16.928, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.361, -14.648, 24.414, -24.219, 37.6, 3.66, -75, 13011,
 11:31:16.835,WT5500002557_UDP, 2024-7-22 10:56:13.697, 0.009, 0.021, 0.996, 0.000, 0.000, 0.000, 1.230, -0.472, -115.510, -32.227, -16.406, -44.922, 36.2, 3.71, -79, 13011,
 11:31:16.839,WT5500002564_UDP, 2024-7-22 10:52:17.28, 0.004, 0.014, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.372, -14.648, 24.316, -24.219, 37.6, 3.66, -75, 13011,
 11:31:16.884,WT5500002557_UDP, 2024-7-22 10:56:13.797, 0.008, 0.021, 0.995, 0.000, 0.000, 0.000, 1.230, -0.472, -115.527, -32.129, -16.406, -44.727, 36.2, 3.71, -79, 13011,
 11:31:16.901,WT5500002564_UDP, 2024-7-22 10:52:17.128, 0.004, 0.015, 0.988, 0.000, 0.000, 0.000, 0.807, -0.225, -30.372, -14.355, 24.414, -24.609, 37.7, 3.66, -75, 13011,
 11:31:16.982,WT5500002557_UDP, 2024-7-22 10:56:13.897, 0.008, 0.021, 0.995, 0.000, 0.000, 0.000, 1.230, -0.472, -115.549, -32.129, -16.406, -44.727, 36.1, 3.71, -79, 13011,
